District,Street,Community,AvgPrice,StdPrice,MaxPrice,MinPrice,13-Jan,13-Feb,13-Mar,13-Apr,13-May,13-Jun,13-Jul,13-Aug,13-Sep,13-Oct,13-Nov,13-Dec,14-Jan,14-Feb,14-Mar,14-Apr,14-May,14-Jun,14-Jul,14-Aug,14-Sep,14-Oct,14-Nov,14-Dec,15-Jan,15-Feb,15-Mar,15-Apr,15-May,15-Jun,15-Jul,15-Aug,15-Sep,15-Oct,15-Nov,15-Dec,16-Jan,16-Feb,16-Mar,16-Apr,16-May,16-Jun,16-Jul,16-Aug,16-Sep,16-Oct,16-Nov,16-Dec,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,Market1Distance,Market2Distance,Market3Distance,Market4Distance,Market5Distance,Market6Distance,Market7Distance,Market8Distance,TransactionCount,HousingTypeScore,MinDistance,CompositeScore,BusinessStrength,CustomerFlow,DevelopmentPotential,SurroundingFacilities,DC,westlake,Longitude,Latitude
拱墅,湖滨,平海路小区,58613.66667,12435.98468,69902,41290,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18.2863054,48.13810375,3.70047024,74.98231111,10.73033122,37.44448308,22.60520524,47.67450351,3,1.66,0.00370047,45,45,32,20,61,12160.61665,41.11144563,120.167445,30.25435
拱墅,湖滨,长生路48号,42568.0,0.0,42568,42568,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15.73870897,54.74311443,5.93781315,68.29233328,14.00541156,43.73242353,19.86121368,54.52152942,1,2.33,0.005937813,45,45,32,20,61,7578.547668,50.8835124,120.16102,30.25698
拱墅,湖滨,绿城元福里,102600.0,0.0,102600,102600,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26.73106936,44.55548228,8.798960507,82.81851611,6.249819997,35.26177246,31.02103883,42.85668509,1,3.32,0.00624982,17,17,6,16,22,2720.078339,37.30312082,120.171262,30.246553
拱墅,火车东站 ,红街天城,16603.89474,2907.179822,20175,10632,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,16829.0,17742.0,0.0,0.0,14451.33333,0.0,19412.0,0.0,0.0,19667.0,16766.0,17647.0,0.0,16234.0,17778.0,0.0,0.0,0.0,14625.0,0.0,0.0,0.0,0.0,0.0,18500.0,15682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14167.0,0.0,13611.0,0,0,0,48.05013667,41.16823368,59.23317504,100.7445814,64.40438526,34.80001739,46.97858168,48.24752781,19,1.205263158,0.034800017,18,17,9,17,32,517.2411209,12.75348611,120.208071,30.292243
拱墅,火车东站 ,恒祺克拉天玺,22597.14286,3785.251263,30315,15867,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23838.0,24459.0,20628.0,17098.0,0.0,27021.0,24535.0,0.0,26261.0,0.0,0.0,23003.0,20379.0,0.0,15867.0,0.0,17953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.34707124,45.21670953,67.55547328,107.4591414,72.56483172,40.68262682,55.14158498,52.60666905,14,1.091428571,0.040682627,18,17,9,17,32,442.4493059,11.5196573,120.215018,30.296967
拱墅,火车东站 ,天庐苑,30672.33333,5829.803079,39474,15888,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21461.0,20093.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34631.0,0.0,23113.0,33256.0,34726.0,38036.0,0.0,0.0,28932.5,33171.0,0.0,0.0,23898.0,0.0,0.0,39474.0,0.0,33025.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35472.0,0.0,0.0,0.0,0.0,0.0,0.0,31205.0,0.0,0.0,28960.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.96916081,46.04433081,58.95407865,96.07996886,64.74932541,38.64766987,44.40805923,52.90630393,21,2.356666667,0.03864767,18,17,9,17,32,465.7460608,12.92881434,120.203613,30.296233
拱墅,火车东站 ,明桂南苑,32975.875,2888.285756,37143,29412,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37143.0,0.0,0.0,35515.0,32941.0,29412.0,0.0,36765.0,0.0,0.0,0.0,30667.0,30608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,44.49382821,42.43617331,56.52020867,96.61856124,62.04413258,34.99289609,43.24643306,49.2642863,8,2.32625,0.034992896,18,17,9,17,32,514.3901194,13.27632531,120.203959,30.292586
拱墅,火车东站 ,明桂苑,31914.0,1967.587355,33704,29174,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33704.0,0.0,0.0,0.0,0.0,0.0,0.0,32864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.79529908,45.91052901,59.6304855,96.98328009,65.36137398,38.72667117,45.2651102,52.82808467,3,2.436666667,0.038726671,18,17,9,17,32,464.7959521,12.80357239,120.20452,30.296328
拱墅,火车东站 ,明桂北苑,32967.88889,2419.348762,36735,25714,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33180.0,0.0,36400.0,0.0,35033.0,0.0,0.0,0.0,0.0,36735.0,34554.0,0.0,32626.5,0.0,35240.0,0.0,0.0,31428.5,32245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31327.0,0.0,33485.0,0.0,0.0,0.0,0.0,25714.0,31592.0,0.0,0.0,0.0,0,0,0,46.84987808,45.91316807,59.67861447,97.03672732,65.40634851,38.74239074,45.32069753,52.83409643,18,1.403333333,0.038742391,18,17,9,17,32,464.6073631,12.79509312,120.204574,30.296344
拱墅,火车东站 ,新风丽都北苑,36681.66667,1627.347876,38584,33097,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.0,38584.0,0.0,0.0,34751.0,0.0,0.0,0.0,0.0,36747.0,38051.0,0.0,33097.0,36827.0,37461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.55709789,40.70570734,56.89264438,98.5278295,62.17251072,33.68956592,44.48920841,47.6340984,9,1.66,0.033689566,18,17,9,17,32,534.2900541,13.16110665,120.205772,30.291276
拱墅,火车东站 ,东港嘉苑三区,32721.5,3885.156979,38292,20101,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37424.0,0.0,34884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34331.33333,0.0,33378.5,0.0,28856.0,30038.4,0.0,0.0,0.0,0.0,0.0,35598.0,0.0,30257.0,29664.0,0.0,38292.0,0.0,35313.0,0.0,32609.0,0.0,0.0,0.0,35156.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.59730851,47.7206679,66.82874383,104.2111607,72.21688452,42.3187102,53.12784914,55.00657023,24,2.353333333,0.04231871,18,17,9,17,32,425.3437762,11.6751238,120.2118,30.299329
拱墅,火车东站 ,新风丽都南苑,31722.0,0.0,31722,31722,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.71335828,39.39941549,56.59677238,99.3171702,61.72889246,32.54101315,44.77082233,46.35690086,1,1.66,0.032541013,18,17,9,17,32,553.1481124,13.18351259,120.206459,30.290098
拱墅,火车东站 ,新和嘉苑,34278.66667,5222.799473,39262,17262,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24627.0,0.0,0.0,0.0,0.0,0.0,37697.5,0.0,36527.0,35757.5,0.0,34700.0,38197.0,0.0,34662.5,0.0,0.0,0.0,0.0,0.0,30791.0,0.0,36298.0,0.0,37049.0,0.0,0.0,0.0,0.0,0.0,0.0,38689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35171.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,58.82535223,40.3956576,68.14443147,112.4725261,72.45369658,37.47583719,58.09229143,47.89643165,18,1.826666667,0.037475837,18,17,9,17,32,480.3094834,11.35979536,120.219805,30.29192
拱墅,火车东站 ,东港嘉苑一区,33164.1875,2451.252237,37500,29496,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33784.0,33308.5,0.0,0.0,31750.0,0.0,0.0,0.0,35469.0,0.0,0.0,0.0,0.0,0.0,0.0,33058.0,29496.0,33898.0,0.0,35018.5,0.0,29851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34254.0,30172.0,0.0,0,0,0,51.78324372,50.05793352,65.12648636,99.79936115,70.93431746,43.62217301,50.02610767,57.16855359,16,2.0975,0.043622173,18,17,9,17,32,412.6341894,11.99055076,120.207375,30.301145
拱墅,火车东站 ,东港嘉苑二区,33516.17647,1859.620747,36886,30303,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30340.0,0.0,0.0,0.0,34679.0,0.0,0.0,0.0,36886.0,0.0,0.0,0.0,0.0,34757.0,34149.0,0.0,32984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32573.0,0.0,36000.0,33136.0,30418.0,0.0,0.0,32727.0,0.0,0.0,0.0,33800.0,0.0,30303.0,0.0,0.0,0,0,0,54.16973783,48.36455728,66.65636909,103.3847432,72.13795209,42.75757043,52.63264223,55.62089828,17,1.72,0.04275757,18,17,9,17,32,420.9780822,11.71472108,120.210973,30.299904
拱墅,火车东站 ,红街公寓,34737.50575,5516.120701,45914,18275,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18275.0,26630.0,0.0,24112.33333,26435.6,26338.75,29081.0,31275.0,31930.0,32084.0,0.0,28191.0,36970.0,38412.0,38991.0,0.0,32568.0,41726.0,39980.5,42813.0,0.0,36961.0,40840.5,0.0,0.0,36802.66667,0.0,0.0,36177.66667,0.0,39068.0,37612.83333,38310.33333,34116.75,34761.0,34687.66667,34875.0,0.0,0.0,0.0,36486.0,38099.5,37483.0,35365.0,35741.5,37533.5,40500.33333,32823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,47.47033537,43.26806622,59.39633922,99.097988,64.82079902,36.52189185,46.19653962,50.27732238,87,2.298390805,0.036521892,18,17,9,17,32,492.855082,12.77523247,120.206538,30.29408
拱墅,火车东站 ,新风悦居,36905.52,3319.814767,43176,31765,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35979.0,0.0,35077.0,0.0,38471.0,32941.0,35127.5,0.0,0.0,0.0,35266.0,37823.5,37573.5,35294.0,0.0,33333.0,0.0,31765.0,0.0,0.0,0.0,37037.0,39831.0,37605.66667,38609.0,41342.5,0.0,0,0,0,41.4388857,50.94142136,56.46975496,88.58525449,62.99117056,42.15947177,39.30579948,57.37191824,25,2.91,0.039305799,13,11,4,19,27,330.7399969,13.57279004,120.196172,30.29888
拱墅,火车东站 ,时光悦酩公寓,36338.80952,4056.405747,45352,30275,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38233.0,35097.25,36121.0,0.0,36408.8,36547.0,36977.6,36615.0,40305.0,35108.0,0.0,0.0,31461.0,33886.5,40231.0,0.0,0.0,32022.0,39122.5,35909.0,36745.71429,31461.0,0.0,0,0,0,42.79456494,53.7489625,58.44000107,87.96898484,65.13251223,45.00178841,40.43114805,60.20391119,42,3.00547619,0.040431148,13,11,4,19,27,321.534278,13.29102304,120.195532,30.30165
拱墅,火车东站 ,东方尚城东区,43746.83333,2837.829653,48636,39773,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,0.0,0.0,41114.0,39773.0,0.0,44944.0,0.0,0.0,43333.0,0.0,44165.0,0.0,0.0,0.0,48636.0,42360.0,46457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45882.0,43333.0,0,0,0,46.89008075,53.64268499,61.94754284,92.26947268,68.39310901,45.70758901,44.66452552,60.38191969,12,2.935,0.044664526,13,11,4,19,27,291.0587283,12.62932727,120.199791,30.30304
拱墅,火车东站 ,天城府,37757.80488,3165.298778,47181,32941,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35878.33333,38990.5,34961.0,37128.75,36266.0,34996.5,40471.0,37391.0,38523.0,0.0,0.0,35882.0,37176.0,40225.0,38597.0,38520.0,37557.0,0.0,0.0,0.0,39168.0,0.0,0.0,43998.0,0.0,34884.0,36364.0,0.0,0.0,38924.0,39449.66667,40625.0,0.0,0.0,0.0,0.0,0.0,34118.0,0.0,0.0,0.0,0.0,0.0,36905.0,38648.0,38636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,41.37252196,48.64070893,55.72863842,90.03389233,62.04304316,40.01398937,39.46422871,55.12099216,41,2.81902439,0.039464229,13,11,4,19,27,329.4122405,13.6337642,120.197587,30.29697
拱墅,火车东站 ,锦润公寓,39606.16,3841.674413,49303,29551,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39931.5,0.0,0.0,41552.5,0.0,0.0,0.0,0.0,0.0,40892.0,0.0,37865.0,37921.0,38359.0,43568.33333,0.0,37589.0,38806.66667,37879.0,39719.5,0.0,36773.0,41460.33333,41337.0,39157.0,0.0,0.0,42117.0,40107.0,37528.0,0.0,37786.5,41710.5,38886.5,44494.0,35760.0,36854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40244.0,38095.0,0.0,36905.0,49303.0,0.0,0.0,0,0,0,46.69347523,51.26232126,61.11868148,93.64455419,67.36255822,43.52406044,44.67408253,58.05201355,50,2.8758,0.04352406,18,17,9,17,32,413.5643554,12.69873227,120.201222,30.300983
拱墅,火车东站 ,东方尚城西区,41203.10714,3460.735051,47701,34831,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39326.0,0.0,0.0,0.0,41573.0,43189.66667,41381.0,0.0,42476.25,0.0,41688.5,39021.5,0.0,0.0,0.0,42489.0,0.0,45227.0,40419.33333,0.0,0.0,0.0,35674.0,35385.0,45977.0,0.0,0.0,0.0,41685.0,0.0,42697.0,0.0,0.0,0.0,0,0,0,45.05831875,53.23216987,60.25812808,90.63861307,66.77599101,44.96663702,42.81154274,59.86153477,28,2.871071429,0.042811543,13,11,4,19,27,303.6564246,12.92270746,120.198191,30.302088
