District,Street,Community,Coordinates,flagC,flagQ
拱墅,和睦,和睦南苑,"120.126897,30.307868",1,1
拱墅,和睦,长征桥路42号,"120.140422,30.298779",1,1
拱墅,和睦,华丰新村,"120.127554,30.308421",1,1
拱墅,和睦,和睦新村,"120.124514,30.307406",1,1
拱墅,和睦,明真宫,"120.139745,30.302431",1,1
拱墅,和睦,小河佳苑,"120.129499,30.309609",1,1
拱墅,和睦,庆云居,"120.135329,30.306384",1,1
拱墅,和睦,莫干山路558号,"120.130699,30.304823",1,1
拱墅,和睦,广兴新村,"120.139832,30.300305",1,1
拱墅,和睦,三宝郡庭,"120.127019,30.302582",1,1
拱墅,和睦,和睦院,"120.12671,30.3065",1,1
拱墅,和睦,戴陈弄23号,"120.134997,30.306782",1,1
拱墅,和睦,和新北苑,"120.134144,30.305204",1,1
拱墅,和睦,和睦坊,"120.256589,30.360478",1,1
拱墅,和睦,和新南苑,"120.126897,30.307868",1,1
拱墅,和睦,吉兴公寓,"120.124797,30.310463",1,1
拱墅,和睦,都景公寓,"120.135338,30.303343",1,1
拱墅,和睦,景上公寓,"120.138369,30.30269",1,1
拱墅,和睦,联合世纪新筑,"120.132981,30.303282",1,1
拱墅,和睦,大关公寓,"120.124797,30.310463",1,1
拱墅,和睦,小河直街15号,"120.13596,30.30701",1,1
拱墅,和睦,凯德湖墅,"120.137426,30.304446",1,1
拱墅,和睦,融信公馆arc,"119.967355,30.399931",1,1
拱墅,和睦,首开杭州金茂府,"120.123166,30.298231",1,1
拱墅,和睦,小河直街,"120.135329,30.306384",1,1
拱墅,和睦,滨江锦绣之城,"120.495959,30.307737",1,1
拱墅,和平,野风现代中心,"120.175097,30.289229",1,1
拱墅,和平,野风现代之窗,"120.173486,30.291536",1,1
拱墅,和平,德胜路177号,"120.166816,30.297561",1,1
拱墅,和平,文晖里,"120.173307,30.28274",1,1
拱墅,和平,打铁关新村,"120.17749,30.284085",1,1
拱墅,和平,汇融公寓,"120.179726,30.284135",1,1
拱墅,和平,文晖路106号,"120.165479,30.281032",1,1
拱墅,和平,五里塘苑,"120.173286,30.287683",1,1
拱墅,和平,现代雅苑,"120.17185,30.292849",1,1
拱墅,和平,现代名苑,"119.93697,30.038162",1,1
拱墅,和平,现代景苑,"120.170685,30.294327",1,1
拱墅,和平,现代家园,"119.3964,30.18057",1,1
拱墅,和平,紫庭花园,"120.174384,30.283869",1,1
拱墅,和平,九龙仓君玺,"120.175054,30.284386",1,1
拱墅,华家池,同方国际,"120.199101,30.274966",1,1
拱墅,华家池,艮山西路,"120.194321,30.270342",1,1
拱墅,华家池,凯林巷,"120.192893,30.265098",1,1
拱墅,华家池,金秋花园,"120.199333,30.264659",1,1
拱墅,华家池,农业厅第三住宅区,"120.194321,30.270342",1,1
拱墅,华家池,省水利厅宿舍,"120.198166,30.265981",1,1
拱墅,华家池,凯旋路212号,"120.191546,30.264396",1,1
拱墅,华家池,浙报宿舍,"120.192571,30.264435",1,1
拱墅,华家池,浙江大学华家池校区,"120.19193,30.267574",1,1
拱墅,华家池,南肖埠文景苑,"120.19793,30.261776",1,1
拱墅,华家池,紫玉名府,"120.190722,30.270245",1,1
拱墅,华家池,绿地华家池印,"120.197453,30.2745",1,1
拱墅,华家池,滨江华家池,"120.19141,30.273808",1,1
拱墅,湖滨,中河大厦,"120.22056,30.261486",1,1
拱墅,湖滨,中山中路315号,"120.17024,30.24986",1,1
拱墅,湖滨,仁和大厦,"119.682081,29.781096",1,1
拱墅,湖滨,解放路,"120.165284,30.251429",1,1
拱墅,湖滨,东方金座,"120.488302,30.266406",1,1
拱墅,湖滨,东平巷小区,"120.168644,30.24941",1,1
拱墅,湖滨,光复路小区,"120.170828,30.24872",1,1
拱墅,湖滨,青年里,"120.16276,30.25167",1,1
拱墅,湖滨,中山中路,"120.169787,30.248336",1,1
拱墅,湖滨,定安路37号,"120.16622,30.2451",1,1
拱墅,湖滨,缸儿巷,"120.163603,30.251097",1,1
拱墅,湖滨,中河中路,"120.17224,30.247187",1,1
拱墅,湖滨,羊血弄,"120.169083,30.248409",1,1
拱墅,湖滨,积善坊巷,"120.169786,30.248603",1,1
拱墅,湖滨,定安路130号,"120.166649,30.247123",1,1
拱墅,湖滨,开元路小区,"120.164651,30.252208",1,1
拱墅,湖滨,邮电路,"120.167353,30.251746",1,1
拱墅,湖滨,东羊血弄,"120.169351,30.2482",1,1
拱墅,湖滨,涌金门社区,"120.165237,30.246536",1,1
拱墅,湖滨,解放路213号,"120.169426,30.249911",1,1
拱墅,湖滨,比胜庙巷13号,"120.168558,30.246848",1,1
拱墅,湖滨,比胜庙巷23号,"120.16877,30.24732",1,1
拱墅,湖滨,青年路小区,"120.244146,30.188183",1,1
拱墅,湖滨,青年路42-1号,"120.16871,30.24816",1,1
拱墅,湖滨,鉴衡里,"120.165075,30.247925",1,1
拱墅,湖滨,奎垣巷,"120.168172,30.246496",1,1
拱墅,湖滨,涌金广场聚景阁,"120.162895,30.246443",1,1
拱墅,湖滨,祖庙巷45号,"120.170872,30.256984",1,1
拱墅,湖滨,延定巷,"120.170234,30.256477",1,1
拱墅,湖滨,中山中路460-466号,"120.17003,30.25508",1,1
拱墅,湖滨,浣纱路,"120.165284,30.251429",1,1
拱墅,湖滨,光复路146-186号,"120.17082,30.251082",1,1
拱墅,湖滨,枝头巷7-28号,"120.17105,30.25176",1,1
拱墅,湖滨,比胜庙巷11号,"120.16876,30.24691",1,1
拱墅,湖滨,三元坊巷,"120.169314,30.247071",1,1
拱墅,湖滨,向阳新村,"118.788307,29.722967",1,1
拱墅,湖滨,中山中路312-404号,"120.17046,30.25091",1,1
拱墅,湖滨,宏农里28-30号,"120.169102,30.256981",1,1
拱墅,湖滨,菩提寺路10号,"120.16532,30.257772",1,1
拱墅,湖滨,将军路,"120.164997,30.247441",1,1
拱墅,湖滨,未央村,"120.210792,30.246026",1,1
拱墅,湖滨,宋浇造巷,"120.170882,30.255959",1,1
拱墅,湖滨,仁和里,"120.167443,30.252493",1,1
拱墅,湖滨,邮电路16-38号,"120.16958,30.25197",1,1
拱墅,湖滨,岳王路41号,"120.169116,30.256882",1,1
拱墅,湖滨,蕙宜村,"120.165197,30.257368",1,1
拱墅,湖滨,延庆里6号,"120.171166,30.2572",1,1
拱墅,湖滨,柳营新村,"120.161882,30.248812",1,1
拱墅,湖滨,蕲王路6号,"120.16156,30.25566",1,1
拱墅,湖滨,平海公寓,"120.169364,30.255724",1,1
拱墅,湖滨,崔家巷,"120.169833,30.251092",1,1
拱墅,湖滨,祖庙巷47-51号,"120.170549,30.257158",1,1
拱墅,湖滨,名珏公寓,"120.162548,30.254817",1,1
拱墅,湖滨,长生路小区,"120.200646,30.192718",1,1
拱墅,湖滨,五福里,"119.73623,30.235339",1,1
拱墅,湖滨,元华公寓,"120.162699,30.248855",1,1
拱墅,湖滨,仁和路,"120.165284,30.251429",1,1
拱墅,湖滨,平海路小区,"120.244146,30.188183",1,1
拱墅,湖滨,长生路48号,"120.16102,30.25698",1,1
拱墅,湖滨,绿城元福里,"120.171262,30.246553",1,1
拱墅,火车东站 ,红街天城,"120.208071,30.292243",1,1
拱墅,火车东站 ,恒祺克拉天玺,"120.215018,30.296967",1,1
拱墅,火车东站 ,天庐苑,"120.203613,30.296233",1,1
拱墅,火车东站 ,明桂南苑,"120.204032,30.29256",1,1
拱墅,火车东站 ,明桂苑,"120.204032,30.29256",1,1
拱墅,火车东站 ,明桂北苑,"120.204574,30.296344",1,1
拱墅,火车东站 ,新风丽都北苑,"120.205772,30.291276",1,1
拱墅,火车东站 ,东港嘉苑三区,"120.2118,30.299329",1,1
拱墅,火车东站 ,新风丽都南苑,"120.206459,30.290098",1,1
拱墅,火车东站 ,新和嘉苑,"120.219805,30.29192",1,1
拱墅,火车东站 ,东港嘉苑一区,"120.207375,30.301145",1,1
拱墅,火车东站 ,东港嘉苑二区,"120.210973,30.299904",1,1
拱墅,火车东站 ,红街公寓,"120.206538,30.29408",1,1
拱墅,火车东站 ,新风悦居,"120.196172,30.29888",1,1
拱墅,火车东站 ,时光悦酩公寓,"120.195532,30.30165",1,1
拱墅,火车东站 ,东方尚城东区,"120.199791,30.30304",1,1
拱墅,火车东站 ,天城府,"120.197587,30.29697",1,1
拱墅,火车东站 ,锦润公寓,"120.201222,30.300983",1,1
拱墅,火车东站 ,东方尚城西区,"120.198191,30.302088",1,1
拱墅,火车东站 ,滨江曙光之城,"120.207546,30.30414",1,1
拱墅,火车东站 ,东方尚城南区,"120.198254,30.301351",1,1
拱墅,火车东站 ,紫玉福邸,"120.199704,30.296439",1,1
拱墅,笕桥 ,杭州明石商业大厦,"120.224952,30.306556",1,1
拱墅,笕桥 ,浙商国际中心,"120.212531,30.309242",1,1
拱墅,笕桥 ,大世界五金城,"120.223453,30.332465",1,1
拱墅,笕桥 ,横塘景苑,"120.212813,30.327346",1,1
拱墅,笕桥 ,笕桥花苑,"120.220923,30.313654",1,1
拱墅,笕桥 ,美达浅草名苑,"120.219882,30.312649",1,1
拱墅,笕桥 ,石桥路151号,"120.190151,30.309952",1,1
拱墅,笕桥 ,金禾嘉苑,"120.219479,30.316668",1,1
拱墅,笕桥 ,原筑壹号,"120.219479,30.316668",1,1
拱墅,笕桥 ,万科草庄,"120.218188,30.309454",1,1
拱墅,笕桥 ,金色黎明一期,"120.219362,30.30781",1,1
拱墅,笕桥 ,万科公园大道,"120.212978,30.311793",1,1
拱墅,笕桥 ,金色黎明三期,"120.222099,30.308619",1,1
拱墅,笕桥 ,金色黎明二期,"120.222099,30.308619",1,1
拱墅,笕桥 ,融创玖樟台,"120.21037,30.309801",1,1
拱墅,湖墅 ,莫干巷,"120.154924,30.277978",1,1
拱墅,湖墅 ,中环大厦,"120.151491,30.284543",1,1
拱墅,湖墅 ,日森大厦,"120.147291,30.289514",1,1
拱墅,湖墅 ,密渡桥路8号,"120.15819,30.27519",1,1
拱墅,湖墅 ,银都大厦,"120.149468,30.290289",1,1
拱墅,湖墅 ,新世纪大厦,"120.157775,30.274796",1,1
拱墅,湖墅 ,湖墅南路99号,"120.154552,30.277938",1,1
拱墅,湖墅 ,莫干山路94号,"120.151086,30.278691",1,1
拱墅,湖墅 ,徐公巷,"120.147195,30.294155",1,1
拱墅,湖墅 ,万物桥巷,"120.210792,30.246026",1,1
拱墅,湖墅 ,莫干山路90号,"120.15123,30.2785",1,1
拱墅,湖墅 ,米市新村,"120.150769,30.285874",1,1
拱墅,湖墅 ,五一新村,"120.151802,30.287073",1,1
拱墅,湖墅 ,百大花园,"120.154233,30.278206",1,1
拱墅,湖墅 ,宗坛巷,"120.147195,30.294155",1,1
拱墅,湖墅 ,长征新村,"120.157543,30.27401",1,1
拱墅,湖墅 ,小河东村,"120.156049,30.278732",1,1
拱墅,湖墅 ,米市巷,"120.147195,30.294155",1,1
拱墅,湖墅 ,稻香园北区,"120.153646,30.287044",1,1
拱墅,湖墅 ,沈塘东村,"120.153935,30.283995",1,1
拱墅,湖墅 ,湖墅南路60号,"120.15642,30.27521",1,1
拱墅,湖墅 ,锦绣新村,"120.151927,30.288014",1,1
拱墅,湖墅 ,大塘新村,"120.157706,30.280351",1,1
拱墅,湖墅 ,沈塘桥19弄,"120.151438,30.280529",1,1
拱墅,湖墅 ,三官弄,"120.147195,30.294155",1,1
拱墅,湖墅 ,莫干新村,"120.150212,30.283318",1,1
拱墅,湖墅 ,圣都公寓,"120.150224,30.290622",1,1
拱墅,湖墅 ,湖墅南路62号,"120.156222,30.275855",1,1
拱墅,湖墅 ,半道红小区,"120.154974,30.276655",1,1
拱墅,湖墅 ,古新路,"120.147195,30.294155",1,1
拱墅,湖墅 ,湖墅南路247号,"120.152133,30.283284",1,1
拱墅,湖墅 ,稻香园南区,"120.156289,30.284483",1,1
拱墅,湖墅 ,左家新村,"120.151147,30.289708",1,1
拱墅,湖墅 ,莫干山路132号,"120.14961,30.28195",1,1
拱墅,湖墅 ,叶青苑,"120.158819,30.282225",1,1
拱墅,湖墅 ,密渡桥路2号,"120.157143,30.275804",1,1
拱墅,湖墅 ,沈塘铭苑,"120.155202,30.283415",1,1
拱墅,湖墅 ,一清新村,"120.147065,30.288799",1,1
拱墅,湖墅 ,新河坝,"120.174607,30.272787",1,1
拱墅,湖墅 ,叶青随苑,"120.156131,30.282483",1,1
拱墅,湖墅 ,锦绣家园,"120.150866,30.288192",1,1
拱墅,湖墅 ,武林公寓,"120.158544,30.27479",1,1
拱墅,湖墅 ,星河明苑,"120.153467,30.281173",1,1
拱墅,湖墅 ,稻香园高层公寓,"120.154969,30.286222",1,1
拱墅,湖墅 ,沈塘桥弄,"120.151922,30.279082",1,1
拱墅,湖墅 ,华龙温泉公寓,"120.150956,30.28067",1,1
拱墅,湖墅 ,维元弄,"120.152374,30.282478",1,1
拱墅,湖墅 ,沈塘苑,"120.153509,30.283996",1,1
拱墅,湖墅 ,远东新月公寓,"120.150528,30.284177",1,1
拱墅,湖墅 ,红石公寓,"120.153232,30.285495",1,1
拱墅,湖墅 ,莫干山路38号,"120.153916,30.27584",1,1
拱墅,湖墅 ,莫干山路,"120.154924,30.277978",1,1
拱墅,湖墅 ,浅水湾城市花园,"120.148182,30.288008",1,1
拱墅,湖墅 ,莫干山路60号,"120.154092,30.275962",1,1
拱墅,湖墅 ,新河公寓,"120.150095,30.284836",1,1
拱墅,湖墅 ,红石中央花苑,"120.153205,30.28457",1,1
拱墅,湖墅 ,嘉璟华庭,"120.15686,30.275407",1,1
拱墅,湖墅 ,白马公寓,"120.159823,30.276159",1,1
拱墅,湖墅 ,新华园,"120.29413,30.206309",1,1
拱墅,湖墅 ,武林壹号,"120.156586,30.277686",1,1
拱墅,建国北路 ,云天财富中心,"120.181411,30.274282",1,1
拱墅,建国北路 ,裕达大厦,"119.95985,30.049404",1,1
拱墅,建国北路 ,环城东路298-311号,"120.1865,30.271564",1,1
拱墅,建国北路 ,天园阁,"120.186521,30.268735",1,1
拱墅,建国北路 ,体育场路2-70号,"119.94718,30.0444",1,1
拱墅,建国北路 ,环东公寓,"120.183289,30.264683",1,1
拱墅,建国北路 ,东园大楼,"120.181955,30.264849",1,1
拱墅,建国北路 ,晶晶大厦,"120.18655,30.268308",1,1
拱墅,建国北路 ,石板巷新村,"120.183578,30.265293",1,1
拱墅,建国北路 ,工人新村,"120.186828,30.267632",1,1
拱墅,建国北路 ,东园高层公寓,"120.183501,30.264635",1,1
拱墅,建国北路 ,羊千弄,"120.182297,30.272327",1,1
拱墅,建国北路 ,东园巷,"120.184786,30.266511",1,1
拱墅,建国北路 ,刀茅巷173-178号,"120.186596,30.268263",1,1
拱墅,建国北路 ,永康苑,"120.181556,30.271623",1,1
拱墅,建国北路 ,天赐苑,"120.183411,30.27163",1,1
拱墅,建国北路 ,东园小区,"120.183879,30.266399",1,1
拱墅,建国北路 ,树园,"120.181749,30.268912",1,1
拱墅,建国北路 ,锦园小区,"120.181884,30.266784",1,1
拱墅,建国北路 ,骆驼桥东河下,"120.18032,30.256874",1,1
拱墅,建国北路 ,艮园社区,"120.183241,30.268151",1,1
拱墅,建国北路 ,中江花园,"120.185018,30.272209",1,1
拱墅,建国北路 ,建国北路,"120.18032,30.256874",1,1
拱墅,建国北路 ,所巷,"120.180094,30.270053",1,1
拱墅,建国北路 ,大树路3号,"120.180094,30.270053",1,1
拱墅,建国北路 ,春丰苑,"120.184652,30.264925",1,1
拱墅,建国北路 ,莫衙营,"120.180345,30.271862",1,1
拱墅,建国北路 ,云裳公寓,"120.181494,30.270975",1,1
拱墅,建国北路 ,温馨家园,"120.181208,30.273651",1,1
拱墅,建国北路 ,宝善公寓,"120.180219,30.272012",1,1
拱墅,建国北路 ,利兹城市公寓,"120.179012,30.272692",1,1
拱墅,建国北路 ,广宇河滨公寓,"120.179866,30.268181",1,1
拱墅,建国北路 ,东河春晓,"120.179424,30.271298",1,1
拱墅,建国北路 ,绿城兰园,"120.183372,30.273974",1,1
拱墅, 流水苑 ,通宝商厦,"120.183154,30.275594",1,1
拱墅, 流水苑 ,钛合国际,"120.170559,30.278117",1,1
拱墅, 流水苑 ,联锦大厦,"120.171567,30.277721",1,1
拱墅, 流水苑 ,朝晖路90号,"120.181988,30.278681",1,1
拱墅, 流水苑 ,建国北路785号,"120.180449,30.278484",1,1
拱墅, 流水苑 ,张官弄,"120.17991,30.277509",1,1
拱墅, 流水苑 ,打铁关路,"120.182359,30.278372",1,1
拱墅, 流水苑 ,艮山上,"120.180417,30.275851",1,1
拱墅, 流水苑 ,绿洲吉家,"120.182359,30.278372",1,1
拱墅, 流水苑 ,环城北路六弄,"120.184239,30.27602",1,1
拱墅, 流水苑 ,嘉汇大厦,"120.17073,30.277288",1,1
拱墅, 流水苑 ,河罕上,"120.179948,30.277202",1,1
拱墅, 流水苑 ,打铁关外聘楼,"120.176824,30.281205",1,1
拱墅, 流水苑 ,"朝晖路81,85,89号","120.181988,30.278681",1,1
拱墅, 流水苑 ,流水东苑,"120.184522,30.278783",1,1
拱墅, 流水苑 ,流水苑,"120.181988,30.278681",1,1
拱墅, 流水苑 ,沙田里,"120.178365,30.278033",1,1
拱墅, 流水苑 ,京都苑,"120.176965,30.276214",1,1
拱墅, 流水苑 ,流水北苑,"120.181298,30.280324",1,1
拱墅, 流水苑 ,施家花园,"120.171841,30.277886",1,1
拱墅, 流水苑 ,和平小区,"120.175093,30.280014",1,1
拱墅, 流水苑 ,河西南38号,"120.181988,30.278681",1,1
拱墅, 流水苑 ,雅兰公寓,"120.179771,30.278819",1,1
拱墅, 流水苑 ,平凡里公寓,"120.176772,30.280331",1,1
拱墅, 流水苑 ,艮山福居,"120.182363,30.276256",1,1
拱墅, 流水苑 ,绿洲之馨公寓,"120.170408,30.280033",1,1
拱墅, 流水苑 ,星都嘉苑,"120.177202,30.277811",1,1
拱墅, 流水苑 ,环城北路56号,"120.180417,30.275851",1,1
拱墅, 流水苑 ,环城北路54号,"120.181988,30.278681",1,1
拱墅, 流水苑 ,滨河公寓,"120.172797,30.275578",1,1
拱墅, 流水苑 ,绿洲花园,"120.172067,30.279558",1,1
拱墅, 流水苑 ,光辉岁月,"120.173656,30.281555",1,1
拱墅, 流水苑 ,金都华庭,"120.175167,30.277989",1,1
拱墅,桥西,易构大厦,"120.122531,30.325852",1,1
拱墅,桥西,富越香郡盈座,"120.120981,30.321058",1,1
拱墅,桥西,方正360空间大厦,"119.073402,29.702012",1,1
拱墅,桥西,宜家时代,"120.117698,30.321309",1,1
拱墅,桥西,绿城运河郡,"120.136782,30.327262",1,1
拱墅,桥西,瑞浩珺公馆,"120.121343,30.325283",1,1
拱墅,桥西,西瑞大厦,"119.073402,29.702012",1,1
拱墅,桥西,运河万科中心,"120.12675,30.326206",1,1
拱墅,桥西,渡驾新村,"120.123999,30.326793",1,1
拱墅,桥西,新安天苑,"120.129978,30.322381",1,1
拱墅,桥西,吉如家园,"120.12972,30.317599",1,1
拱墅,桥西,锦文雅苑,"120.128641,30.328685",1,1
拱墅,桥西,名城燕园,"120.134188,30.310806",1,1
拱墅,桥西,凯德视界,"120.134788,30.313363",1,1
拱墅,桥西,锦绣文澜阁,"120.133005,30.325125",1,1
拱墅,桥西,锦秀兰庭,"120.132772,30.320284",1,1
拱墅,桥西,嘉泰馨庭,"120.132623,30.313361",1,1
拱墅,桥西,杭印路,"119.073402,29.702012",1,1
拱墅,桥西,天阳上河,"120.132035,30.311931",1,1
拱墅,桥西,德信银树湾,"119.073402,29.702012",1,1
拱墅,桥西,信步闲庭,"120.135544,30.327159",1,1
拱墅,桥西,富越香郡,"120.120031,30.320552",1,1
拱墅,桥西,南北西岸,"120.135383,30.329632",1,1
拱墅,桥西,风景大院,"120.133188,30.322248",1,1
拱墅,桥西,小河路,"119.073402,29.702012",1,1
拱墅,桥西,凯德龙湾,"120.136862,30.312924",1,1
拱墅,桥西,顺发吉祥半岛,"120.129599,30.314089",1,1
拱墅,桥西,小河东河下,"120.210792,30.246026",1,1
拱墅,桥西,小河路338号,"120.138016,30.317362",1,1
拱墅,桥西,名城公馆,"120.129948,30.316061",1,1
拱墅,桥西,金瑞城市风景,"120.1337,30.320754",1,1
拱墅,桥西,九龙仓碧玺,"120.133857,30.317746",1,1
拱墅,桥西,德信臻园,"120.135728,30.325196",1,1
拱墅,桥西,同和里,"120.138171,30.317195",1,1
拱墅,桥西,远洋大河宸章,"120.1429,30.30498",1,1
拱墅,桥西,绿城运河宸园,"120.133843,30.315432",1,1
拱墅,桥西,吉祥寺弄,"120.137004,30.318066",1,1
拱墅,桥西,小河东河下58号,"120.189216,30.477166",1,1
拱墅,桥西,敬胜里,"120.13808,30.31832",1,1
西湖,三墩,西田公馆,"120.09279,30.341648",1,1
西湖,三墩,红杉雅园,"120.093009,30.328329",1,1
西湖,三墩,远大金地中心,"120.091075,30.342479",1,1
西湖,三墩,金地广场,"120.082107,30.339841",1,1
西湖,三墩,西塘花苑,"120.08883,30.348962",1,1
西湖,三墩,金源公寓(西湖),"120.085181,30.32307",1,1
西湖,三墩,三墩街100号小区,"120.087993,30.322123",1,1
西湖,三墩,厚诚路,"120.085239,30.321492",1,1
西湖,三墩,铭雅苑东区,"120.087229,30.339174",1,1
西湖,三墩,铭雅苑西区,"120.083185,30.338565",1,1
西湖,三墩,德萃公寓,"120.074857,30.309856",1,1
西湖,三墩,亲亲家园一期,"120.090158,30.335362",1,1
西湖,三墩,同仁家园,"120.077136,30.326487",1,1
西湖,三墩,亲亲家园二期,"120.088151,30.337486",1,1
西湖,三墩,乾成园,"120.073218,30.312396",1,1
西湖,三墩,杭三公寓,"120.030182,30.320072",1,1
西湖,三墩,都市水乡水涟苑,"120.094213,30.330658",1,1
西湖,三墩,都市水乡水滟苑,"120.093381,30.333122",1,1
西湖,三墩,厚诚公寓,"120.08197,30.324469",1,1
西湖,三墩,长青嘉苑,"120.096994,30.33458",1,1
西湖,三墩,都市水乡水起苑,"120.090792,30.330464",1,1
西湖,三墩,润达花园,"120.091368,30.326276",1,1
西湖,三墩,新星小区,"120.087029,30.323071",1,1
西湖,三墩,都市水乡水清苑,"120.094632,30.329165",1,1
西湖,三墩,新世纪花苑,"120.089597,30.324903",1,1
西湖,三墩,亲亲家园三期,"120.084705,30.334312",1,1
西湖,三墩,同仁家园金涛港,"120.078836,30.328002",1,1
西湖,三墩,嘉华公寓,"120.091561,30.322863",1,1
西湖,三墩,厚诚路110号,"120.082369,30.323644",1,1
西湖,三墩,西河口小区,"120.082397,30.319166",1,1
西湖,三墩,信鸿花园北区,"120.083958,30.326522",1,1
西湖,三墩,都市水乡水曲苑,"120.089605,30.331657",1,1
西湖,三墩,都市水乡水月苑,"120.092787,30.326469",1,1
西湖,三墩,都市水乡水秀苑,"120.093526,30.324153",1,1
西湖,三墩,信鸿花园南区,"120.083633,30.324965",1,1
西湖,三墩,都市水乡水碧苑,"120.091843,30.328328",1,1
西湖,三墩,金厦公寓,"120.088515,30.32714",1,1
西湖,三墩,厚诚路26号,"120.082912,30.322596",1,1
西湖,三墩,振华路7号,"120.083851,30.316669",1,1
西湖,三墩,金穗公寓,"120.083465,30.319678",1,1
西湖,三墩,亲亲家园四期,"120.087956,30.335287",1,1
西湖,三墩,协安蓝郡,"120.086136,30.340681",1,1
西湖,三墩,金地自在城悦活轩,"120.06944,30.330528",1,1
西湖,三墩,白马尊邸,"120.080923,30.335624",1,1
西湖,三墩,三墩美都公寓,"120.089241,30.32627",1,1
西湖,三墩,中海紫藤苑,"120.068091,30.324539",1,1
西湖,三墩,西河口,"120.08166,30.319989",1,1
西湖,三墩,三墩颐景园,"120.082926,30.33141",1,1
西湖,三墩,阳光郡,"120.101047,30.332983",1,1
西湖,三墩,金地自在城乐活湾,"120.075415,30.334015",1,1
西湖,三墩,兰韵天城,"120.086042,30.330117",1,1
西湖,三墩,金地自在城林溪里,"120.068512,30.331399",1,1
西湖,三墩,金地自在城求学里,"120.071374,30.333973",1,1
西湖,三墩,紫金港湾,"120.083536,30.329615",1,1
西湖,三墩,金地自在城玛瑙湾,"120.075977,30.338895",1,1
西湖,三墩,中国铁建西湖国际城,"120.064977,30.33285",1,1
西湖,三墩,金地自在城东苑,"120.072453,30.334021",1,1
西湖,三墩,协安紫郡,"120.072884,30.325702",1,1
西湖,三墩,金地自在城鹭影轩,"120.06481,30.328166",1,1
西湖,三墩,中海金溪园,"120.081772,30.337173",1,1
西湖,三墩,蓝爵白马尊邸,"120.080743,30.334479",1,1
西湖,三墩,金帝花园,"120.087809,30.324736",1,1
西湖,三墩,庙前街,"120.210792,30.246026",1,1
西湖,三墩,金地自在城十方别墅,"120.074296,30.335465",1,1
拱墅,三里亭 ,联合麦田,"120.199138,30.290402",1,1
拱墅,三里亭 ,白云大厦,"120.198495,30.294768",1,1
拱墅,三里亭 ,东方时代中心,"120.198495,30.294768",1,1
拱墅,三里亭 ,杰立公馆,"120.198495,30.294768",1,1
拱墅,三里亭 ,秋涛北路322号,"120.199293,30.289671",1,1
拱墅,三里亭 ,董家村住宅,"120.191744,30.294511",1,1
拱墅,三里亭 ,机场路137号,"120.194371,30.291259",1,1
拱墅,三里亭 ,工农路,"120.187973,30.294949",1,1
拱墅,三里亭 ,三里家园一区,"120.191791,30.299062",1,1
拱墅,三里亭 ,三里家园三区,"120.190944,30.296878",1,1
拱墅,三里亭 ,水岸雅苑,"120.190955,30.298569",1,1
拱墅,三里亭 ,三里家园二区,"120.191791,30.299062",1,1
拱墅,三里亭 ,三里亭一区,"120.19452,30.294387",1,1
拱墅,三里亭 ,三里亭苑二区,"120.193831,30.29575",1,1
拱墅,三里亭 ,蓝天公寓,"120.198495,30.294768",1,1
拱墅,三里亭 ,三里亭苑四区,"120.189025,30.29547",1,1
拱墅,三里亭 ,机场路1巷64号院,"120.192146,30.287272",1,1
拱墅,三里亭 ,三里亭苑三区,"120.188895,30.293933",1,1
拱墅,三里亭 ,秋涛北路413号,"120.197654,30.287636",1,1
拱墅,三里亭 ,广利佳苑,"120.198495,30.294768",1,1
拱墅,三里亭 ,三里新城橘苑,"120.19434,30.292575",1,1
拱墅,三里亭 ,百合公寓,"120.198495,30.294768",1,1
拱墅,三里亭 ,闻皇庙社区,"120.193329,30.287952",1,1
拱墅,三里亭 ,三里新城桂苑,"120.192183,30.290432",1,1
拱墅,三里亭 ,三里新城竹苑,"120.188348,30.289728",1,1
拱墅,三里亭 ,三里新城兰苑,"120.186593,30.288896",1,1
拱墅,三里亭 ,三里新城荷苑,"120.187254,30.287033",1,1
拱墅,三里亭 ,天成嘉苑,"120.185747,30.284114",1,1
拱墅,三里亭 ,秋涛雅苑,"120.197498,30.288615",1,1
拱墅,三里亭 ,蓝天城市花园,"120.189356,30.286027",1,1
拱墅,三里亭 ,三里新城柳苑,"120.193198,30.291304",1,1
拱墅,三里亭 ,三里新城梅苑,"120.194447,30.290654",1,1
拱墅,三里亭 ,东方丽都花苑,"120.199789,30.292869",1,1
拱墅,三里亭 ,绿城玉兰公寓,"120.200887,30.291942",1,1
拱墅,三里亭 ,克拉公寓,"120.198495,30.294768",1,1
拱墅,三里亭 ,沁园雅舍,"120.198495,30.294768",1,1
拱墅,三塘 ,新天地G193广场,"120.179497,30.325173",1,1
拱墅,三塘 ,阳光银泰城,"120.107703,30.299465",1,1
拱墅,三塘 ,世嘉铭座,"120.185303,30.326162",1,1
拱墅,三塘 ,三塘高层公寓,"120.170965,30.309101",1,1
拱墅,三塘 ,长德公寓,"120.17433,30.304938",1,1
拱墅,三塘 ,天堂园社区纺织厂宿舍,"120.193011,30.322902",1,1
拱墅,三塘 ,电信巷,"120.158655,30.307134",1,1
拱墅,三塘 ,六塘公寓,"120.168105,30.30629",1,1
拱墅,三塘 ,欣景苑,"120.184534,30.320886",1,1
